专业名称,课程号
生物技术,100160319
生物技术-生物科学,100160319
智能无人系统技术,100160501
徐特立英才班,100160501
工程力学,100160501
生物医学工程,100160501
经济管理试验班,100160501
智能动力与新能源班,100160501
徐特立英才班,100160501
徐特立英才班,100160501
徐特立英才班,100160501
徐特立英才班,100160501
徐特立英才班,100160501
未来精工技术,100160501
徐特立英才班,100160501
未来精工技术,100160501
徐特立英才班,100160501
未来精工技术,100160501
化学,100160501
徐特立英才班,100160501
徐特立英才班,100160501
经济管理试验班,100160501
经济管理试验班,100160501
宇航与机电类,100160502
宇航与机电类,100160502
宇航与机电类,100160502
宇航与机电类,100160502
宇航与机电类,100160502
宇航与机电类,100160502
生物技术,102160105
生物技术-人工智能,102160105
生物技术-人工智能,102160105
生物技术,102160105
协和医班,102160117
生物技术,102160117
生物技术-人工智能,102160117
生物技术,102160117
国际经济与贸易,07000208
数学与应用数学,100171005
数学与统计学类,100171005
数学与统计学类,100171005
数学与统计学类,100171006
数学与统计学类,100171006
数学与应用数学,100171006
数学与应用数学,100171006
数学与应用数学,100171007
数学与统计学类,100171007
数学与统计学类,100171007
生物医学工程,100171018
宇航与机电类,100171018
生物技术-生物科学,100171018
宇航与机电类,100171018
徐特立英才班,100171018
理科试验班,100171018
理学与材料,100171018
理科试验班,100171018
智能无人系统技术,100171018
应用物理学,100171018
工程力学,100171018
徐特立英才班,100171018
徐特立英才班,100171018
协和医班,100171018
智能装备技术特色班,100171018
物质科学与新材料班,100171018
李泽湘双创特色班,100171018
智能动力与新能源班,100171018
未来精工技术,100171018
未来精工技术,100171018
徐特立英才班,100171018
徐特立英才班,100171018
数学与统计学类,100171020
数学与统计学类,100171020
数学与应用数学,100171030
信息与计算科学,100171030
统计学,100171030
徐特立数学班,100171030
数学与应用数学,100171030
数学与应用数学,100171031
信息与计算科学,100171031
统计学,100171031
徐特立数学班,100171031
数学与应用数学,100171031
数学与应用数学,100171035
数学与应用数学,100171035
数学与应用数学,100171036
数学与应用数学,100171038
数学与应用数学,100171040
数学与应用数学,100171041
数学与统计学类,100171041
数学与应用数学,100171041
数学与统计学类,100171041
数学与应用数学,100171042
数学与应用数学,100171043
数学与应用数学,100171044
数学与应用数学,100171046
数学与应用数学,100171048
数学与应用数学,100171050
数学与应用数学,100171105
信息与计算科学,100171105
数学与应用数学,100171105
数学与应用数学,100171105
数学与应用数学,100171114
数学与应用数学,100171115
信息与计算科学,100171115
统计学,100171115
数学与应用数学,100171115
统计学,100171115
数学与应用数学,100171115
数学与应用数学,100171115
数学与应用数学,100171117
信息与计算科学,100171117
徐特立数学班,100171117
数学与应用数学,100171117
数学与应用数学,100171117
数学与应用数学,100171119
信息与计算科学,100171119
徐特立数学班,100171119
数学与应用数学,100171119
数学与应用数学,100171121
信息与计算科学,100171121
数学与应用数学,100171121
数学与应用数学,100171121
数学与应用数学,100171121
数学与应用数学,100171123
信息与计算科学,100171123
数学与应用数学,100171123
数学与应用数学,100171123
数学与应用数学,100171123
数学与应用数学,100171124
数学与应用数学,100171203
信息与计算科学,100171203
统计学,100171203
数学与应用数学,100171203
统计学,100171203
数学与应用数学,100171203
数学与应用数学,100171203
数学与应用数学,100171205
信息与计算科学,100171205
数学与应用数学,100171205
数学与应用数学,100171205
数学与应用数学,100171205
数学与应用数学,100171212
信息与计算科学,100171212
统计学,100171212
数学与应用数学,100171212
统计学,100171212
数学与应用数学,100171212
数学与应用数学,100171212
数学与应用数学,100171215
信息与计算科学,100171215
数学与应用数学,100171215
数学与应用数学,100171215
数学与应用数学,100171215
数学与应用数学,100171216
信息与计算科学,100171216
徐特立数学班,100171216
数学与应用数学,100171216
数学与应用数学,100171219
信息与计算科学,100171219
统计学,100171219
徐特立数学班,100171219
数学与应用数学,100171219
数学与应用数学,100171301
数学与统计学类,100171301
数学与统计学类,100171301
数学与应用数学,100171303
信息与计算科学,100171303
统计学,100171303
数学与应用数学,100171303
统计学,100171303
数学与应用数学,100171303
数学与应用数学,100171303
数学与应用数学,100171304
信息与计算科学,100171304
统计学,100171304
数学与应用数学,100171304
统计学,100171304
数学与应用数学,100171304
数学与应用数学,100171304
数学与应用数学,100171307
信息与计算科学,100171307
统计学,100171307
徐特立数学班,100171307
数学与应用数学,100171307
数学与应用数学,100171310
信息与计算科学,100171310
统计学,100171310
徐特立数学班,100171310
数学与应用数学,100171310
数学与应用数学,100171317
信息与计算科学,100171317
统计学,100171317
数学与应用数学,100171317
统计学,100171317
数学与应用数学,100171317
数学与应用数学,100171317
数学与应用数学,100171320
信息与计算科学,100171320
统计学,100171320
徐特立数学班,100171320
数学与应用数学,100171320
信息科学技术,100172002
宇航与机电类,100172002
机械工程-德语,100172002
信息科学技术,100172002
智能制造与智能车辆精英班,100172002
机械电子工程,100172002
应用物理学,100172002
信息科学技术,100172002
宇航与机电类,100172002
德语-机械工程,100172002
信息科学技术,100172002
智能制造与智能车辆精英班,100172002
智能制造与智能车辆精英班,100172002
化学类-化学菁英班,100172002
会计学,100172002
经济学,100172002
机械工程,100172002
智能无人系统技术,100172002
宇航与机电类,100172002
数据科学与大数据技术,100172002
信息科学技术,100172002
智能制造与智能车辆精英班,100172002
法学-人工智能,100172002
应用物理学,100172002
信息科学技术,100172002
李泽湘双创特色班,100172002
信息科学技术,100172002
宇航与机电类,100172002
信息科学技术,100172002
智能制造与智能车辆精英班,100172002
化学,100172002
经济管理试验班,100172002
会计学,100172002
智能制造与智能车辆精英班,100172002
信息科学技术,100172002
宇航与机电类,100172002
化学,100172002
经济管理试验班,100172002
人工智能-工商管理,100172002
会计学,100172002
信息管理与信息系统,100172002
国际经济与贸易,100172002
人工智能-工商管理,100172002
信息科学技术,100172002
智能制造与智能车辆精英班,100172002
能源与动力工程,100172003
法学-人工智能,100172003
航空航天工程,100172003
自动化,100172003
光电信息科学与工程,100172003
电子信息工程,100172003
能源与动力工程,100172003
材料类,100172003
智能动力与新能源班,100172003
材料类,100172003
材料科学与工程,100172003
物质科学与新材料班,100172003
会计学,100172003
经济管理试验班,100172003
人工智能-工商管理,100172003
信息管理与信息系统,100172003
人工智能-工商管理,100172003
经济管理实验班,100172003
光电信息与智能感测,100172003
光电信息与智能感测,100172003
光电信息与智能感测,100172003
车辆工程,100172003
机械工程,100172003
机械工程,100172003
能源与动力工程-工商管理,100172003
车辆工程,100172003
能源与动力工程,100172003
工业工程,100172003
机械工程,100172003
智能制造与智能车辆,100172003
工业工程,100172003
装甲车辆工程,100172003
工业工程,100172003
智能制造工程,100172003
集成电路与电子类,100172003
机械电子工程,100172003
集成电路与电子类,100172003
集成电路与电子类,100172003
计算机科学与技术,100172003
计算机科学与技术,100172003
数据科学与大数据技术,100172003
软件工程,100172003
计算机科学与技术,100172003
人工智能,100172003
软件工程,100172003
数据科学与大数据技术,100172003
计算机科学与技术,100172003
计算机科学与技术,100172003
软件工程,100172003
物联网工程,100172003
数据科学与大数据技术,100172003
计算机科学拔尖班,100172003
国际经济与贸易,100172003
人工智能,100172003
软件工程,100172003
计算机科学与技术,100172003
网络空间安全类,100172003
计算机科学与技术,100172003
数据科学与大数据技术,100172003
网络空间安全类,100172003
电子信息工程,100172003
电子信息实验班,100172003
电子信息工程,100172003
电子信息实验班,100172003
电子信息实验班,100172003
生物医学工程,100172003
生物医学工程,100172003
未来精工技术,100172003
生物医学工程,100172003
航空航天类,100172003
工程力学,100172003
航空航天类,100172003
工程科学实验班,100172003
航空宇航与智能飞行器技术,100172003
自动化,100172003
自动化,100172003
自动化,100172003
电气工程及其自动化,100172003
机器人工程,100172003
能源与动力工程,100172003
自动化,100172003
会计学,100172101
信息管理与信息系统-英语,100172101
理科试验班,100172101
国际经济与贸易,100172101
经济管理试验班,100172101
化学,100172101
理科试验班,100172101
生物技术-生物科学,100172101
信息管理与信息系统-英语,100172101
法学-人工智能,100172102
德语-机械工程,100172102
社会科学试验班,100172102
信息科学技术,100172103
信息科学技术,100172103
机械电子工程,100172103
智能无人系统技术,100172103
智能制造与智能车辆精英班,100172103
数据科学与大数据技术,100172103
信息科学技术,100172103
电子信息实验班,100172103
自动化,100172103
智能制造与智能车辆精英班,100172103
电子信息实验班,100172103
智能制造与智能车辆精英班,100172103
信息科学技术,100172103
电子信息实验班,100172103
信息科学技术,100172103
机械工程,100172103
电子科学与技术,100172103
电子信息实验班,100172103
智能制造与智能车辆精英班,100172103
电子信息实验班,100172103
智能制造与智能车辆精英班,100172103
信息科学技术,100172103
电子信息实验班,100172103
电子信息实验班,100172103
电子信息实验班,100172103
智能制造与智能车辆精英班,100172103
电子信息实验班,100172103
智能制造与智能车辆精英班,100172103
电子信息实验班,100172103
智能制造与智能车辆精英班,100172103
徐特立英才班,100172110
徐特立英才班,100172110
徐特立英才班,100172110
未来精工技术,100172110
未来精工技术,100172110
协和医班,100172110
智能无人系统技术,100172110
智能装备技术特色班,100172110
物质科学与新材料班,100172110
智能动力与新能源班,100172110
徐特立英才班,100172110
徐特立英才班,100172110
自动化,102172301
电子科学与技术,102172401
应用物理学,100180002
量子信息科学,100180015
应用物理学,100180015
应用物理学,100180015
应用物理学,100180019
量子信息科学,100180019
应用物理学,100180019
量子信息科学,100180019
应用物理学,100180019
应用物理学,100180046
应用物理学,100180046
徐特立物理班,100180046
应用物理学,100180047
量子信息科学,100180047
应用物理学,100180047
量子信息科学,100180047
应用物理学,100180047
应用物理学,100180049
量子信息科学,100180049
应用物理学,100180051
应用物理学,100180051
徐特立物理班,100180051
应用物理学,100180052
应用物理学,100180052
徐特立物理班,100180052
应用物理学,100180053
应用物理学,100180053
徐特立物理班,100180053
应用物理学,100180054
应用物理学,100180054
徐特立物理班,100180054
应用物理学,100180055
应用物理学,100180055
徐特立物理班,100180055
应用物理学,100180059
理科试验班,100180114
理科试验班,100180114
理科试验班,100180114
理科试验班,100180114
理科试验班,100180114
理科试验班,100180114
理学与材料,100180114
生物技术-生物科学,100180114
数学与应用数学,100180114
电子与计算机工程,100180121
智能感知工程,100180121
光电信息与智能感测,100180121
光电信息与智能感测,100180121
光电信息与智能感测,100180121
光电信息与智能感测,100180121
能源与动力工程,100180121
航空航天工程,100180121
自动化,100180121
光电信息科学与工程,100180121
工程科学实验班,100180121
智能装备技术特色班,100180121
智能装备技术,100180121
化工与制药类,100180121
化工与制药类,100180121
化学工程与工艺-工商管理,100180121
化学,100180121
应用化学-机械工程,100180121
化学类-化学菁英班,100180121
化学类-化学菁英班,100180121
机电类,100180121
未来精工技术,100180121
智能无人系统技术,100180121
智能机电系统,100180121
机电类,100180121
装甲车辆工程,100180121
智能制造与智能车辆,100180121
能源与动力工程,100180121
车辆工程,100180121
车辆工程,100180121
车辆工程,100180121
智能动力与新能源班,100180121
智能制造工程,100180121
机械工程,100180121
工业工程,100180121
工业工程,100180121
机械工程,100180121
机械工程,100180121
能源与动力工程-工商管理,100180121
集成电路与电子类,100180121
集成电路与电子类,100180121
集成电路与电子类,100180121
计算机科学与技术,100180121
协和医班,100011007
徐特立英才班,100011007
工程力学,100011007
机械电子工程,100011008
宇航与机电类,100011008
工程力学,100012001
工程科学实验班,100012001
航空航天类,100013006
航空航天工程,100013006
航空宇航与智能飞行器技术,100013006
航空航天类,100013007
航空航天工程,100013007
航空宇航与智能飞行器技术,100013007
航空航天类,100013008
航空航天工程,100013008
工程力学,100013008
工程科学实验班,100013008
航空宇航与智能飞行器技术,100013008
工程力学,100013009
工程力学,100013010
工程科学实验班,100013010
工程科学实验班,100013012
工程力学,100013012
工程力学,100013013
工程科学实验班,100013013
车辆工程,100013014
能源与动力工程,100013014
机械工程,100013014
工业工程,100013014
车辆工程,100013014
能源与动力工程,100013014
工业工程,100013014
机械工程,100013014
装甲车辆工程,100013014
智能制造工程,100013014
车辆工程,100013014
车辆工程,100013014
装甲车辆工程,100013014
机械工程,100013014
工业工程,100013014
车辆工程,100013014
能源与动力工程,100013014
机械工程,100013014
车辆工程,100013014
能源与动力工程,100013014
智能制造与智能车辆,100013014
能源与动力工程-工商管理,100013014
机械工程,100013014
工程科学实验班,100013015
工程力学,100013017
工程科学实验班,100013017
工程力学,100013018
工程科学实验班,100013018
航空航天类,100013101
智能动力与新能源班,100013101
航空航天类,100013101
航空航天工程,100013101
未来精工技术,100013101
飞行器设计与工程,100014004
武器发射工程,100014004
未来精工技术,100014004
航空宇航与智能飞行器技术,100014004
航空航天工程,100014007
飞行器设计与工程,100014010
航空航天工程,100014010
武器发射工程,100014010
航空宇航与智能飞行器技术,100014010
工程力学,100014011
工程力学,100014011
工程科学实验班,100014011
工程力学,100015003
工程力学,100015003
工程科学实验班,100015003
工程力学,100015004
工程力学,100015004
工程科学实验班,100015004
工程力学,100015005
工程力学,100015005
工程科学实验班,100015005
工程力学,100015006
工程力学,100015007
工程科学实验班,100015007
工程力学,100015008
工程力学,100015011
工程力学,100015011
工程科学实验班,100015011
飞行器设计与工程,100015014
武器发射工程,100015014
探测制导与控制技术,100015014
未来精工技术,100015014
航空宇航与智能飞行器技术,100015014
航空航天工程,100015015
航空航天工程,100015016
航空航天工程,100015019
智能无人系统技术,100015019
航空航天工程,100015019
智能无人系统技术,100015019
航空航天工程,100015020
智能无人系统技术,100015020
航空航天工程,100015020
智能无人系统技术,100015020
飞行器设计与工程,100015022
未来精工技术,100015022
探测制导与控制技术,100015025
武器发射工程,100015026
探测制导与控制技术,100015026
探测制导与控制技术,100015028
飞行器动力工程,100015033
飞行器动力工程,100015035
武器发射工程,100015036
飞行器设计与工程,100015037
航空航天工程,100015037
武器发射工程,100015037
工程科学实验班,100015037
航空宇航与智能飞行器技术,100015037
飞行器设计与工程,100015038
飞行器动力工程,100015041
航空航天工程,100015042
工程力学,100015043
飞行器设计与工程,100015044
工程科学实验班,100015044
工程力学,100015045
工程科学实验班,100015045
航空航天工程,100015047
航空航天工程,100015047
飞行器动力工程,100015048
飞行器动力工程,100015049
飞行器动力工程,100015050
航空宇航与智能飞行器技术,100015051
武器发射工程,100015052
探测制导与控制技术,100015056
航空宇航与智能飞行器技术,100015057
航空宇航与智能飞行器技术,100015058
工程力学,100015102
飞行器设计与工程,100015106
未来精工技术,100015106
武器发射工程,100015106
飞行器设计与工程,100015113
探测制导与控制技术,100015113
未来精工技术,100015113
航空宇航与智能飞行器技术,100015113
航空航天工程,100015117
武器发射工程,100015122
探测制导与控制技术,100015122
武器发射工程,100015123
探测制导与控制技术,100016026
探测制导与控制技术,100016027
武器发射工程,100016038
武器发射工程,100016046
未来精工技术,100016059
探测制导与控制技术,100016133
机械工程,101013001
机械电子工程,101013001
机械工程,101013001
航空航天工程,101013001
机械电子工程,101013001
飞行器设计与工程,102015012
飞行器动力工程,102015012
武器发射工程,102015012
探测制导与控制技术,102015012
未来精工技术,102015012
工程科学实验班,102015012
航空宇航与智能飞行器技术,102015012
宇航与机电类,100020010
宇航与机电类,100020010
宇航与机电类,100020010
宇航与机电类,100020010
宇航与机电类,100020010
宇航与机电类,100020010
宇航与机电类,100020010
弹药工程与爆炸技术,100021121
弹药工程与爆炸技术,100021121
弹药工程与爆炸技术,100021122
工程力学,100021122
弹药工程与爆炸技术,100021122
特种能源技术与工程,100021122
弹药工程与爆炸技术,100021122
安全工程,100021122
弹药工程与爆炸技术,100021123
工程力学,100021123
弹药工程与爆炸技术,100021123
特种能源技术与工程,100021123
弹药工程与爆炸技术,100021123
安全工程,100021123
弹药工程与爆炸技术,100021128
弹药工程与爆炸技术,100021128
工程力学,100021132
弹药工程与爆炸技术,100021132
特种能源技术与工程,100021132
安全工程,100021132
协和医班,100021207
徐特立英才班,100021207
智能装备技术特色班,100021207
武器系统与工程,100022103
智能无人系统技术,100022103
智能无人系统技术,100022103
武器系统与工程,100022103
机械电子工程,100022107
机械电子工程,100022107
武器系统与工程,100022128
武器系统与工程,100022128
武器系统与工程,100022132
武器系统与工程,100022132
武器系统与工程,100022133
武器系统与工程,100022133
工程力学,100022149
弹药工程与爆炸技术,100022149
特种能源技术与工程,100022149
智能无人系统技术,100022149
智能无人系统技术,100022149
未来精工技术,100022149
安全工程,100022149
弹药工程与爆炸技术,100022215
武器系统与工程,100022215
特种能源技术与工程,100022215
安全工程,100022215
弹药工程与爆炸技术,100022215
安全工程,100022215
武器系统与工程,100022215
特种能源技术与工程,100022215
机械电子工程,100022215
探测制导与控制技术,100022215
工程力学,100022215
工程力学,100022215
探测制导与控制技术,100022215
机械电子工程,100022215
武器系统与工程,100022216
武器系统与工程,100022216
智能无人系统技术,100023100
机电类,100023100
机械电子工程,100023100
智能装备技术特色班,100023100
智能装备技术,100023100
智能机电系统,100023100
机电类,100023100
工程力学,100023106
工程力学,100023106
工程力学,100023108
工程力学,100023108
弹药工程与爆炸技术,100023108
特种能源技术与工程,100023108
工程力学,100023108
安全工程,100023108
特种能源技术与工程,100023109
工程力学,100023109
工程力学,100023109
特种能源技术与工程,100023109
工程力学,100023112
弹药工程与爆炸技术,100023112
特种能源技术与工程,100023112
安全工程,100023112
特种能源技术与工程,100023112
安全工程,100023112
工程力学,100023112
工程力学,100023112
安全工程,100023112
特种能源技术与工程,100023112
工程力学,100023125
工程力学,100023125
弹药工程与爆炸技术,100023125
特种能源技术与工程,100023125
工程力学,100023125
安全工程,100023125
工程力学,100023204
工程力学,100023204
弹药工程与爆炸技术,100023204
特种能源技术与工程,100023204
工程力学,100023204
安全工程,100023204
机电类,100023215
智能装备技术特色班,100023215
智能装备技术,100023215
智能无人系统技术,100023215
机电类,100023215
智能机电系统,100023215
机电类,100023215
特种能源技术与工程,100024104
安全工程,100024104
工程力学,100024104
弹药工程与爆炸技术,100024104
特种能源技术与工程,100024104
安全工程,100024104
安全工程,100024104
特种能源技术与工程,100024104
机电类,100024128
机电类,100024128
机电类,100024128
机电类,100024128
智能机电系统,100024128
智能装备技术特色班,100024128
智能无人系统技术,100024128
智能装备技术,100024128
武器系统与工程,100024132
武器系统与工程,100024132
探测制导与控制技术,100025103
探测制导与控制技术,100025103
探测制导与控制技术,100025104
探测制导与控制技术,100025104
机电类,100025130
机电类,100025130
智能装备技术特色班,100025130
智能装备技术,100025130
智能无人系统技术,100025132
智能机电系统,100025132
机械电子工程,100025133
机械电子工程,100025133
安全工程,100026102
安全工程,100026102
安全工程,100026102
安全工程,100026103
机械电子工程,100026103
安全工程,100026103
机械电子工程,100026103
安全工程,100026118
安全工程,100026118
探测制导与控制技术,100026131
探测制导与控制技术,100026131
探测制导与控制技术,100026135
探测制导与控制技术,100026135
探测制导与控制技术,100026136
探测制导与控制技术,100026136
探测制导与控制技术,100026137
探测制导与控制技术,100026137
安全工程,100026146
安全工程,100026146
弹药工程与爆炸技术,100026148
武器系统与工程,100026148
特种能源技术与工程,100026148
安全工程,100026148
机械电子工程,100026148
弹药工程与爆炸技术,100026148
安全工程,100026148
机械电子工程,100026148
武器系统与工程,100026148
特种能源技术与工程,100026148
机械电子工程,100027124
机械电子工程,100027124
机械电子工程,100027135
机械电子工程,100027135
智能无人系统技术,100028003
智能无人系统技术,100028003
未来精工技术,100028003
智能无人系统技术,100028004
智能无人系统技术,100028004
未来精工技术,100028004
智能无人系统技术,100028005
智能无人系统技术,100028005
智能无人系统技术,100028009
智能无人系统技术,100028009
未来精工技术,100028009
协和医班,100028016
智能无人系统技术,100028016
徐特立英才班,100028016
徐特立英才班,100740001
协和医班,100740001
徐特立英才班,100740001
未来精工技术,100740001
李泽湘双创特色班,100740001
徐特立英才班,100740001
数学与应用数学,100740001
未来精工技术,100740001
徐特立英才班,100740001
电子科学与技术,100740001
徐特立英才班,100740001
未来精工技术,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
生物医学工程,100740001
信息科学技术,100740001
电子信息实验班,100740001
应用物理学,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
信息科学技术,100740001
电子信息实验班,100740001
数学与应用数学,100740001
应用物理学,100740001
工程力学,100740001
数据科学与大数据技术,100740001
机械电子工程,101027125
机械电子工程,101027125
经济管理试验班,101027130
信息管理与信息系统,101027130
自动化,101027130
机械电子工程,101027131
工程力学,101027131
弹药工程与爆炸技术,101027131
特种能源技术与工程,101027131
智能无人系统技术,101027131
安全工程,101027131
机械电子工程,101027132
机械电子工程,101027132
工程力学,102023108
工程力学,102023108
工程力学,102023108
弹药工程与爆炸技术,102023215
武器系统与工程,102023215
特种能源技术与工程,102023215
安全工程,102023215
探测制导与控制技术,102023215
工程力学,102023215
工程力学,102023215
弹药工程与爆炸技术,102023215
特种能源技术与工程,102023215
弹药工程与爆炸技术,102023215
工程力学,102023215
安全工程,102023215
探测制导与控制技术,102023215
安全工程,102023215
武器系统与工程,102023215
特种能源技术与工程,102023215
特种能源技术与工程,102024106
特种能源技术与工程,102024106
特种能源技术与工程,102024106
全球治理班,99911056
智能装备技术特色班,99911056
物质科学与新材料班,99911056
智能动力与新能源班,99911056
工业工程,100031109
工业工程,100031109
机械工程,100031109
机械工程,100031109
应用化学-机械工程,100031109
能源与动力工程-工商管理,100031109
车辆工程,100031111
装甲车辆工程,100031111
能源与动力工程,100031111
机械工程,100031111
工业工程,100031111
能源与动力工程,100031111
智能动力与新能源班,100031111
机械工程,100031111
智能制造与智能车辆,100031111
智能制造工程,100031111
能源与动力工程-工商管理,100031111
工业工程,100031111
车辆工程,100031111
智能制造与智能车辆,100031112
未来精工技术,100031112
智能制造工程,100031112
智能制造与智能车辆,100031113
生物医学工程,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
信息科学技术,100031150
电子信息实验班,100031150
信息科学技术,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
电子信息实验班,100031150
材料类,100031150
材料类,100031150
材料类,100031150
机器人工程,100031163
能源与动力工程,100031208
能源与动力工程,100031208
装甲车辆工程,100031209
智能制造工程,100031209
车辆工程,100031210
装甲车辆工程,100031210
机械工程,100031210
智能制造与智能车辆,100031210
车辆工程,100031210
能源与动力工程,100031210
机械工程,100031210
能源与动力工程,100031210
机械工程,100031210
未来精工技术,100031211
未来精工技术,100031251
机械工程,100031303
机械工程,100031303
应用化学-机械工程,100031303
机械工程,100031303
能源与动力工程,100031303
智能动力与新能源班,100031303
能源与动力工程,100031303
能源与动力工程,100031303
能源与动力工程,100031303
机械工程,100031304
机械工程,100031304
机械工程,100031304
车辆工程,100031304
车辆工程,100031304
车辆工程,100031304
车辆工程,100031304
能源与动力工程,100031304
能源与动力工程,100031304
智能动力与新能源班,100031304
装甲车辆工程,100031305
装甲车辆工程,100031305
车辆工程,100031305
车辆工程,100031305
车辆工程,100031305
车辆工程,100031305
智能动力与新能源班,100031305
能源与动力工程,100031305
智能制造与智能车辆,100031305
智能制造工程,100031305
机械工程,100031305
机械工程,100031305
车辆工程,100031305
机械工程,100031308
机械工程,100031308
机械工程,100031308
车辆工程,100031312
工业工程,100031312
能源与动力工程,100031312
智能动力与新能源班,100031312
工业工程,100031312
装甲车辆工程,100031312
能源与动力工程,100031312
机械工程,100031312
机械工程,100031312
能源与动力工程-工商管理,100031312
材料成型及控制工程,100031313
电子封装技术,100031313
材料科学与工程,100031313
材料科学与工程,100031313
物质科学与新材料班,100031313
材料成型及控制工程,100031313
弹药工程与爆炸技术,100031314
安全工程,100031314
工程力学,100031314
工程力学,100031314
弹药工程与爆炸技术,100031314
弹药工程与爆炸技术,100031314
工程力学,100031314
安全工程,100031314
安全工程,100031314
武器系统与工程,100031314
特种能源技术与工程,100031314
机械电子工程,100031314
特种能源技术与工程,100031314
智能无人系统技术,100031314
国际经济与贸易,100031314
机械电子工程,100031314
武器系统与工程,100031314
特种能源技术与工程,100031314
国际经济与贸易,100031314
飞行器设计与工程,100031314
航空航天工程,100031314
飞行器动力工程,100031314
武器发射工程,100031314
工程力学,100031314
探测制导与控制技术,100031314
国际经济与贸易,100031314
信息管理与信息系统-英语,100031314
经济管理试验班,100031314
智能无人系统技术,100031314
应用化学-机械工程,100031314
航空航天工程,100031314
信息管理与信息系统,100031314
经济管理实验班,100031314
自动化,100031315
自动化,100031315
制药工程,100031315
化学工程与工艺,100031315
能源化学工程,100031315
光电信息科学与工程,100031315
自动化,100031315
化学工程与工艺-工商管理,100031315
光电信息科学与工程,100031315
自动化,100031315
电气工程及其自动化,100031315
自动化,100031315
机器人工程,100031315
高分子材料与工程,100031315
新能源材料与器件,100031315
新能源材料与器件,100031315
电子信息工程,100031315
飞行器设计与工程,100031350
航空航天工程,100031350
飞行器动力工程,100031350
武器发射工程,100031350
航空航天工程,100031350
未来精工技术,100031350
车辆工程,100032442
车辆工程,100032442
未来精工技术,100032446
未来精工技术,100032447
未来精工技术,100032448
装甲车辆工程,100033201
装甲车辆工程,100033202
装甲车辆工程,100033202
装甲车辆工程,100033419
装甲车辆工程,100033419
装甲车辆工程,100033420
装甲车辆工程,100033420
装甲车辆工程,100033421
装甲车辆工程,100033422
未来精工技术,100033424
装甲车辆工程,100033437
能源与动力工程,100034201
能源与动力工程,100034201
能源与动力工程,100034301
能源与动力工程,100034301
能源与动力工程,100034307
智能动力与新能源班,100034415
能源与动力工程,100034415
能源与动力工程,100034415
能源与动力工程-工商管理,100034452
能源与动力工程-工商管理,100034453
能源与动力工程-工商管理,100034455
徐特立英才班,100034456
智能动力与新能源班,100034456
工业工程,100036302
智能制造工程,100036302
工业工程,100036302
工业工程,100036304
智能制造工程,100036304
工业工程,100036304
工业工程,100036305
工业工程,100036305
智能制造工程,100036325
智能制造与智能车辆,100036328
未来精工技术,100036328
智能制造与智能车辆,100036329
智能制造工程,100036329
智能制造与智能车辆,100036330
机械工程,100036330
应用化学-机械工程,100036330
机械工程,100036330
智能制造与智能车辆,100036332
车辆工程,100036337
车辆工程,100036337
车辆工程,100036337
车辆工程,100036337
车辆工程,100036338
车辆工程,100036339
机械工程,100036340
机械工程,100036340
工业工程,100036341
工业工程,100036341
工业工程,100036345
工业工程,100036345
工业工程,100036346
工业工程,100036346
工业工程,100036347
智能制造工程,100036347
工业工程,100036347
工业工程,100036348
智能制造工程,100036348
工业工程,100036348
智能制造与智能车辆,100036349
智能制造工程,100036349
车辆工程,100036350
智能动力与新能源班,100036351
能源与动力工程,100036351
机械工程,101030110
机械工程,101030110
机械电子工程,101037303
自动化,101037303
航空航天工程,101037303
机械电子工程,101037303
机械工程,101037303
机械工程,101037303
机械电子工程,101037307
机械电子工程,101037307
机械工程,101037307
机械工程,101037307
机械电子工程,101037308
机械电子工程,101037308
机械工程,101037309
机械工程,101037309
机械工程,101037310
机械工程,101037310
机械工程,101037311
机械工程,101037311
机械工程,101037313
机械工程,101037313
航空航天工程,101037313
机械工程,101037324
机械工程,101037324
航空航天工程,101037324
机械工程,101037325
机械工程,101037325
机械工程,101037327
机械工程,101037327
航空航天工程,101037327
机械电子工程,101037327
机械工程,101037334
机械工程,101037334
机械工程,101037341
机械工程,101037341
机械工程,101037343
机械工程,101037343
机械工程,101037344
机械工程,101037344
航空航天工程,101037344
机械工程,101037345
机械工程,101037345
光电信息与智能感测,100040005
光电信息与智能感测,100040005
生物医学工程,100040005
生物医学工程,100040005
生物医学工程,100040005
光电信息科学与工程,100040005
材料成型及控制工程,100040005
电子封装技术,100040005
材料科学与工程,100040005
材料科学与工程,100040005
物质科学与新材料班,100040005
材料成型及控制工程,100040005
光电信息与智能感测,100040005
测控技术与仪器,100040008
